Table S7: Differential analysis of somatic copy number and gene expression,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo_Symbol,Ensembl ID,RefSeq ID,Chromomosme,Strand,Start,End,Cytoband,CRPC-Adeno mean expression,CRPC-NE mean expression,VALID,# CRPC-NE neutral,# CRPC-NE deleted,# CRPC-NE amplified,# CRPC-Adeno neutral,# CRPC-Adeno deleted,# CRPC-Adeno amplified,P-val expression,P-val deletion,P-val amplification,FDR expression,FDR deletion,FDR amplification,% CRPC-NE deletion,% CRPC-Adeno deletion,% CRPC-NE amplification,% CRPC-Adeno amplification,Is cancer gene
B3GAT1,ENSG00000109956.8,NM_054025.2,11,R,134248397,134281812,q25,0.819064177,1.369948304,TRUE,27,4,12,26,3,24,0.026518155,0.773501519,0.124343619,0.081591353,1,1,0.093023256,0.056603774,0.279069767,0.452830189,FALSE
B3GNT5,ENSG00000176597.7,NM_032047.4,3,F,182971031,183016292,q27.1,1.550050722,1.643269429,TRUE,23,1,19,26,0,27,0.82181538,0.916148674,0.650092425,0.887590465,1,1,0.023255814,0,0.441860465,0.509433962,FALSE
B3GNT7,ENSG00000156966.6,NM_145236.2,2,F,232260253,232265875,q37.1,0.650754943,1.229885058,TRUE,27,6,10,29,5,19,0.286376221,0.712004857,0.265785708,0.43431216,1,1,0.139534884,0.094339623,0.23255814,0.358490566,FALSE
BACE2,ENSG00000182240.11,NM_138992.1,21,F,42539727,42654445,q22.2,2.805460375,2.494584966,TRUE,28,6,9,33,7,12,0.540512957,1,1,0.676423312,1,1,0.139534884,0.132075472,0.209302326,0.226415094,FALSE
BAG2,ENSG00000112208.10,NM_004282.3,6,F,57037123,57054631,p11.2,1.471991718,1.47312102,TRUE,25,1,17,34,1,18,0.395668378,1,0.725658378,0.544863735,1,1,0.023255814,0.018867925,0.395348837,0.339622642,FALSE
BAG6,ENSG00000204463.8,NM_080702.2,6,R,31606804,31620482,p21.33,4.689196099,5.222915698,TRUE,21,0,22,29,1,23,0.000330309,1,0.580492948,0.004266665,1,1,0,0.018867925,0.511627907,0.433962264,FALSE
BAIAP2,ENSG00000175866.11,NM_017450.2,17,F,79008947,79091232,q25.3,2.520296729,1.753381538,TRUE,24,1,18,30,0,23,0.002595767,0.916148674,1,0.016457733,1,1,0.023255814,0,0.418604651,0.433962264,FALSE
BANF2,ENSG00000125888.10,NM_178477.4,20,F,17674316,17716516,p12.1,0.019474064,0.010046988,FALSE,29,2,12,31,2,20,0.838545001,1,0.424755054,0.898923643,1,1,0.046511628,0.037735849,0.279069767,0.377358491,FALSE
BANK1,ENSG00000153064.7,NM_017935.4,4,F,102332442,102995969,q24,1.474934705,0.496108846,TRUE,31,3,9,28,3,22,0.000189222,1,0.054241952,0.002951088,1,1,0.069767442,0.056603774,0.209302326,0.41509434,FALSE
BARD1,ENSG00000138376.6,NM_000465.2,2,R,215590369,215674428,q35,1.28994236,2.10432615,TRUE,30,2,11,29,4,20,0.001134494,0.873685616,0.295083201,0.009446838,1,1,0.046511628,0.075471698,0.255813953,0.377358491,FALSE
BARX1,ENSG00000131668.9,NM_021570.3,9,R,96713904,96717654,q22.32,0.511058008,0.939979712,TRUE,25,1,16,30,2,21,0.007364506,1,0.975469508,0.033450574,1,1,0.023255814,0.037735849,0.372093023,0.396226415,FALSE
BARX2,ENSG00000043039.5,NM_003658.4,11,F,129245834,129322171,q24.3,0.46427498,0.238778744,FALSE,27,4,12,28,4,21,0.349300153,1,0.324240724,0.498771783,1,1,0.093023256,0.075471698,0.279069767,0.396226415,FALSE
BASP1,ENSG00000176788.7,NM_001271606.1,5,F,17065706,17276943,p15.1,4.630336484,3.548562671,TRUE,24,1,18,26,0,27,0.010803295,0.916148674,0.495750313,0.044044202,1,1,0.023255814,0,0.418604651,0.509433962,FALSE
BATF3,ENSG00000123685.4,NM_018664.2,1,R,212859759,212873327,q32.3,0.697858559,1.000528229,TRUE,20,6,17,22,6,25,0.206895112,0.938167174,0.587118917,0.346104563,1,1,0.139534884,0.113207547,0.395348837,0.471698113,FALSE
BAX,ENSG00000087088.15,NM_004324.3,19,F,49458071,49465055,q13.33,2.906519605,3.215219976,TRUE,30,2,11,34,4,15,0.257912835,0.873685616,0.946300827,0.404226318,1,1,0.046511628,0.075471698,0.255813953,0.283018868,FALSE
BAZ1B,ENSG00000009954.6,NM_032408.3,7,R,72854727,72936608,q11.23,3.757556351,3.976297274,TRUE,28,1,14,21,0,32,0.349300153,0.916148674,0.012147696,0.498771783,1,1,0.023255814,0,0.325581395,0.603773585,FALSE
BBC3,ENSG00000105327.11,NM_001127242.2,19,R,47724080,47736023,q13.32,1.548764782,1.095301715,TRUE,27,4,12,35,6,11,0.019666944,1,0.564603113,0.066371574,1,1,0.093023256,0.113207547,0.279069767,0.20754717,FALSE
BBS5,ENSG00000163093.7,NM_152384.2,2,F,170335687,170382432,q31.1,1.092412278,1.514064646,TRUE,31,2,10,32,2,19,0.170205149,1,0.265785708,0.301872984,1,1,0.046511628,0.037735849,0.23255814,0.358490566,FALSE
BCAP29,ENSG00000075790.6,NM_018844.3,7,F,107220421,107269615,q22.3,2.039598781,2.062587748,TRUE,29,0,14,27,1,25,0.94016903,1,0.214746367,0.964916993,1,1,0,0.018867925,0.325581395,0.471698113,FALSE
BCAP31,ENSG00000185825.11,NM_001256447.1,23,R,152965946,152990152,q28,4.983051642,4.880068013,TRUE,23,2,18,34,1,18,0.828253915,0.853769034,0.559945753,0.894193674,1,1,0.046511628,0.018867925,0.418604651,0.339622642,FALSE
BCAS1,ENSG00000064787.8,,20,R,52553315,52687304,q13.2,1.771465923,0.197300995,TRUE,28,0,15,23,1,29,7.16E-09,1,0.083011826,1.05E-05,1,1,0,0.018867925,0.348837209,0.547169811,FALSE
BCAS4,ENSG00000124243.13,NM_001010974.1,20,F,49411430,49493714,q13.13,2.695149651,2.428146196,TRUE,28,0,15,24,1,28,0.111487769,1,0.120656429,0.224118096,1,1,0,0.018867925,0.348837209,0.528301887,FALSE
BCL6B,ENSG00000161940.6,NM_181844.3,17,F,6926338,6933609,p13.1,1.125627835,1.245543255,TRUE,25,10,8,31,11,11,0.458462636,0.962876496,0.995718664,0.604558083,1,1,0.23255814,0.20754717,0.186046512,0.20754717,FALSE
BCL7B,ENSG00000106635.3,NM_001707.3,7,R,72950685,72972332,q11.23,2.601914871,3.04255019,TRUE,28,1,14,21,0,32,0.001236499,0.916148674,0.012147696,0.009977464,1,1,0.023255814,0,0.325581395,0.603773585,FALSE
BCL9L,ENSG00000186174.8,NM_182557.2,11,R,118764583,118796317,q23.3,2.884384723,1.789939574,TRUE,21,10,12,22,11,20,0.000189222,0.962876496,0.424755054,0.002951088,1,1,0.23255814,0.20754717,0.279069767,0.377358491,FALSE
BCLAF1,ENSG00000029363.11,,6,R,136578000,136610989,q23.3,3.855759972,3.906857635,TRUE,23,4,16,27,4,22,0.214859428,1,0.826970473,0.355737064,1,1,0.093023256,0.075471698,0.372093023,0.41509434,FALSE
BCOR,ENSG00000183337.12,NM_001123383.1,23,R,39909067,40036582,p11.4,3.436668916,3.197636792,TRUE,28,1,14,30,1,22,0.471645013,1,0.490881216,0.616472465,1,1,0.023255814,0.018867925,0.325581395,0.41509434,FALSE
BCS1L,ENSG00000074582.8,NM_001079866.1,2,F,219523486,219528166,q35,2.784357231,2.878205687,TRUE,29,2,12,29,2,22,0.395668378,1,0.241520153,0.544863735,1,1,0.046511628,0.037735849,0.279069767,0.41509434,FALSE
BDH2,ENSG00000164039.10,NM_020139.3,4,R,104000591,104021040,q24,1.581482435,1.672620865,TRUE,30,3,10,30,3,20,0.691396617,1,0.193358263,0.79593438,1,1,0.069767442,0.056603774,0.23255814,0.377358491,FALSE
BEND5,ENSG00000162373.8,NM_024603.2,1,R,49193194,49242641,p33,0.606771248,1.708817689,TRUE,27,2,14,35,2,16,6.99E-06,1,0.977921644,0.000368216,1,1,0.046511628,0.037735849,0.325581395,0.301886792,FALSE
BEND6,ENSG00000151917.13,,6,F,56819772,56892140,p12.1,0.219162733,0.222385672,FALSE,25,1,17,33,1,19,0.485028902,1,0.873685616,0.628611465,1,1,0.023255814,0.018867925,0.395348837,0.358490566,FALSE
BEST2,ENSG00000039987.2,NM_017682.2,19,F,12862515,12869272,p13.2,0.055977261,0.124010618,FALSE,23,2,18,31,4,18,0.046321213,0.873685616,0.559945753,0.120667266,1,1,0.046511628,0.075471698,0.418604651,0.339622642,FALSE
BET1,ENSG00000105829.7,NM_005868.4,7,R,93592073,93633694,q21.3,1.968512217,1.553968573,TRUE,27,2,14,21,1,31,0.002040492,0.853769034,0.020000777,0.013990789,1,1,0.046511628,0.018867925,0.325581395,0.58490566,FALSE
BEX1,ENSG00000133169.5,NM_018476.3,23,R,102317578,102319168,q22.1,1.929798309,5.090634436,TRUE,26,1,16,35,0,18,0.001346652,0.916148674,0.907473812,0.010574804,1,1,0.023255814,0,0.372093023,0.339622642,FALSE
BEX5,ENSG00000184515.6,NM_001012978.2,23,R,101408679,101411029,q22.1,0.922658652,1.206022387,TRUE,25,1,17,36,0,17,0.458462636,0.916148674,0.585501887,0.604558083,1,1,0.023255814,0,0.395348837,0.320754717,FALSE
BFSP1,ENSG00000125864.7,NM_001161705.1,20,R,17474549,17549865,p12.1,0.359038975,0.872134765,TRUE,30,1,12,31,2,20,0.003543345,1,0.424755054,0.020313114,1,1,0.023255814,0.037735849,0.279069767,0.377358491,FALSE
BHLHA9,ENSG00000205899.3,NM_001164405.1,17,F,1173852,1174754,p13.3,0.013268109,0.021585863,FALSE,29,7,7,26,10,17,0.498611132,0.95087715,0.123451935,0.640715472,1,1,0.162790698,0.188679245,0.162790698,0.320754717,FALSE
BHLHB9,ENSG00000198908.7,NM_030639.2,23,F,101975615,102008468,q22.1,0.91259313,0.837599292,TRUE,26,1,16,35,0,18,0.974338949,0.916148674,0.907473812,0.985631728,1,1,0.023255814,0,0.372093023,0.339622642,FALSE
BHLHE22,ENSG00000180828.1,NM_152414.4,8,F,65492813,65496181,q12.3,0.192239635,0.559783639,TRUE,19,2,22,18,1,34,0.015330099,0.853769034,0.282172307,0.055622768,1,1,0.046511628,0.018867925,0.511627907,0.641509434,FALSE
BHLHE23,ENSG00000125533.4,NM_080606.3,20,R,61637330,61638387,q13.33,0.009718855,0.040640144,FALSE,28,0,15,26,1,26,0.92312051,1,0.234610955,0.954213829,1,1,0,0.018867925,0.348837209,0.490566038,FALSE
BHLHE41,ENSG00000123095.5,NM_030762.2,12,R,26272958,26278060,p12.1,1.890543539,2.313568984,TRUE,31,3,9,33,3,17,0.302800707,1,0.321661818,0.454010169,1,1,0.069767442,0.056603774,0.209302326,0.320754717,FALSE
BICD1,ENSG00000151746.9,NM_001714.2,12,F,32259768,32536567,p11.21,1.431285167,1.561572984,TRUE,30,1,12,31,3,19,0.383748928,0.764505562,0.543118769,0.533430074,1,1,0.023255814,0.056603774,0.279069767,0.358490566,FALSE
BICD2,ENSG00000185963.9,NM_001003800.1,9,R,95473644,95527094,q22.31,2.693850486,2.495946733,TRUE,25,2,16,29,2,22,0.257912835,1,0.826970473,0.404226318,1,1,0.046511628,0.037735849,0.372093023,0.41509434,FALSE
BIN1,ENSG00000136717.10,NM_139346.2,2,R,127805602,127864931,q14.3,1.816179753,1.842129097,TRUE,16,13,14,23,17,13,0.889134372,1,0.520915638,0.93107098,1,1,0.302325581,0.320754717,0.325581395,0.245283019,FALSE
BIRC7,ENSG00000101197.8,NM_139317.1,20,F,61867234,61871859,q13.33,0.186409857,0.216599046,FALSE,28,0,15,26,1,26,0.691396617,1,0.234610955,0.79593438,1,1,0,0.018867925,0.348837209,0.490566038,FALSE
BIRC8,ENSG00000163098.3,NM_033341.4,19,R,53792855,53794875,q13.42,0.00909032,0.003304049,FALSE,29,2,12,34,1,18,0.003036928,0.853769034,0.678054262,0.018309137,1,1,0.046511628,0.018867925,0.279069767,0.339622642,FALSE
BLACE,ENSG00000204960.5,,7,R,155149679,155160629,q36.3,0.030994988,0.004069192,FALSE,26,1,16,20,3,30,0.004784998,0.764505562,0.091767247,0.024760446,1,1,0.023255814,0.056603774,0.372093023,0.566037736,FALSE
BLMH,ENSG00000108578.10,NM_000386.3,17,R,28575217,28619074,q11.2,1.805857963,2.890800704,TRUE,21,0,22,31,1,21,2.85E-05,1,0.355311534,0.000896716,1,1,0,0.018867925,0.511627907,0.396226415,FALSE
BLOC1S2,ENSG00000196072.7,,10,R,102033712,102046469,q24.31,2.707988872,2.522833807,TRUE,25,11,7,28,12,13,0.338257629,0.924181254,0.461120071,0.487651758,1,1,0.255813953,0.226415094,0.162790698,0.245283019,FALSE
BLOC1S5,ENSG00000188428.12,,6,R,8013799,8064647,p24.3,1.670935652,1.755707982,TRUE,26,3,14,33,6,14,0.415925732,0.708352321,0.66521035,0.567095587,1,1,0.069767442,0.113207547,0.325581395,0.264150943,FALSE
BLOC1S5-TXNDC5,ENSG00000259040.3,,6,R,7881754,8064597,p24.3,5.919775179,5.084893826,TRUE,26,3,14,33,6,14,0.000283145,0.708352321,0.66521035,0.003767409,1,1,0.069767442,0.113207547,0.325581395,0.264150943,FALSE
BLVRA,ENSG00000106605.6,NM_000712.3,7,F,43798278,43846939,p13,3.268817182,2.595937595,TRUE,27,0,16,22,1,30,0.019666944,1,0.091767247,0.066371574,1,1,0,0.018867925,0.372093023,0.566037736,FALSE
BLVRB,ENSG00000090013.5,NM_000713.2,19,R,40953695,40971747,q13.2,4.042119729,2.402822515,TRUE,27,3,13,37,5,11,0.001236499,0.950656488,0.406838308,0.009977464,1,1,0.069767442,0.094339623,0.302325581,0.20754717,FALSE
BLZF1,ENSG00000117475.9,NM_003666.2,1,F,169337207,169365778,q24.2,2.373467102,1.952048855,TRUE,25,2,16,26,3,24,0.022201085,1,0.555348796,0.07208533,1,1,0.046511628,0.056603774,0.372093023,0.452830189,FALSE
BMP10,ENSG00000163217.1,NM_014482.1,2,R,69092612,69098649,p13.3,0.045670691,0.094744007,FALSE,29,2,12,33,2,18,0.138518669,1,0.678054262,0.261571527,1,1,0.046511628,0.037735849,0.279069767,0.339622642,FALSE
BMP2,ENSG00000125845.6,NM_001200.2,20,F,6748310,6760927,p12.3,0.899115064,1.182710842,TRUE,28,1,14,30,2,21,0.184263373,1,0.615716921,0.319976198,1,1,0.023255814,0.037735849,0.325581395,0.396226415,FALSE
BMP5,ENSG00000112175.6,NM_021073.2,6,R,55618442,55740362,p12.1,0.430224897,0.560295222,TRUE,24,1,18,33,2,18,0.55485253,1,0.559945753,0.687316346,1,1,0.023255814,0.037735849,0.418604651,0.339622642,FALSE
BMP6,ENSG00000153162.8,NM_001718.4,6,F,7727029,7881655,p24.3,1.627153585,1.221298742,TRUE,26,3,14,33,6,14,0.170205149,0.708352321,0.66521035,0.301872984,1,1,0.069767442,0.113207547,0.325581395,0.264150943,FALSE
BMP7,ENSG00000101144.8,NM_001719.2,20,R,55743803,55841685,q13.31,1.375803368,0.314510258,TRUE,28,0,15,24,1,28,0.000729105,1,0.120656429,0.007031261,1,1,0,0.018867925,0.348837209,0.528301887,FALSE
BMP8A,ENSG00000183682.7,NM_181809.3,1,F,39957317,39991607,p34.3,1.044116392,1.519915014,TRUE,31,1,11,31,3,19,0.022201085,0.764505562,0.390939901,0.07208533,1,1,0.023255814,0.056603774,0.255813953,0.358490566,FALSE
BMP8B,ENSG00000116985.6,NM_001720.3,1,R,40222853,40254533,p34.2,1.079726532,1.975192847,TRUE,31,1,11,32,3,18,0.001482373,0.764505562,0.50552003,0.011273028,1,1,0.023255814,0.056603774,0.255813953,0.339622642,FALSE
BNC2,ENSG00000173068.13,,9,R,16409500,16870841,p22.2,0.284156024,0.455035972,TRUE,29,6,8,28,6,19,0.688176012,0.938167174,0.100901337,0.79593438,1,1,0.139534884,0.113207547,0.186046512,0.358490566,FALSE
BNIP1,ENSG00000113734.13,NM_013979.2,5,F,172571444,172591390,q35.1,1.412771619,1.57037634,TRUE,30,0,13,23,1,29,0.240039178,1,0.027954727,0.385257312,1,1,0,0.018867925,0.302325581,0.547169811,FALSE
BOD1,ENSG00000145919.6,NM_001159651.1,5,R,173034516,173043663,q35.2,3.572855822,3.9254807,TRUE,30,0,13,23,1,29,0.043910492,1,0.027954727,0.116136353,1,1,0,0.018867925,0.302325581,0.547169811,FALSE
BOD1L2,ENSG00000228075.4,NM_001257964.1,18,F,54814292,54817531,q21.31,0.015160033,0.019267031,FALSE,19,13,10,27,17,9,0.092948796,1,0.610220318,0.197051448,1,1,0.302325581,0.320754717,0.23255814,0.169811321,FALSE
BOLL,ENSG00000152430.13,,2,R,198591602,198651486,q33.1,0.068831635,0.089887363,FALSE,26,2,15,29,3,21,0.526356873,1,0.791036745,0.66452075,1,1,0.046511628,0.056603774,0.348837209,0.396226415,FALSE
BPHL,ENSG00000137274.8,,6,F,3118607,3153812,p25.2,1.398878938,2.189155831,TRUE,26,4,13,31,6,16,0.004784998,1,1,0.024760446,1,1,0.093023256,0.113207547,0.302325581,0.301886792,FALSE
BPIFA3,ENSG00000131059.7,NM_001042439.1,20,F,31805115,31815564,q11.21,0.018430608,0.005713952,FALSE,28,1,14,28,0,25,0.057074391,0.916148674,0.214746367,0.139332106,1,1,0.023255814,0,0.325581395,0.471698113,FALSE
BPNT1,ENSG00000162813.13,NM_006085.4,1,R,220230823,220263804,q41,2.274715776,2.540233533,TRUE,22,5,16,22,7,24,0.051468914,1,0.555348796,0.129451292,1,1,0.11627907,0.132075472,0.372093023,0.452830189,FALSE
BPTF,ENSG00000171634.12,NM_182641.3,17,F,65821639,65980494,q24.2,3.10649967,3.016141932,TRUE,28,1,14,32,0,21,0.723336988,0.916148674,0.615716921,0.819173434,1,1,0.023255814,0,0.325581395,0.396226415,FALSE
BRAT1,ENSG00000106009.11,NM_152743.3,7,R,2577510,2595361,p22.3,3.031072179,3.591729284,TRUE,23,2,18,22,1,30,0.03939854,0.853769034,0.21815681,0.10765992,1,1,0.046511628,0.018867925,0.418604651,0.566037736,FALSE
BRD9,ENSG00000028310.13,,5,R,850405,892939,p15.33,2.285390027,2.528516484,TRUE,25,0,18,24,1,28,0.071770881,1,0.387328684,0.165065219,1,1,0,0.018867925,0.418604651,0.528301887,FALSE
BRINP3,ENSG00000162670.8,NM_199051.1,1,R,190066791,190446759,q31.1,0.886272061,0.077587828,TRUE,22,2,19,22,3,28,0.003036928,1,0.52396879,0.018309137,1,1,0.046511628,0.056603774,0.441860465,0.528301887,FALSE
BRIX1,ENSG00000113460.8,NM_018321.3,5,F,34915480,34926101,p13.2,2.151345423,2.094041668,TRUE,25,1,17,23,0,30,0.70730387,0.916148674,0.144735678,0.80794085,1,1,0.023255814,0,0.395348837,0.566037736,FALSE
BROX,ENSG00000162819.7,NM_144695.2,1,F,222885894,222908538,q41,3.321969177,2.969958144,TRUE,23,5,15,22,6,25,0.126165624,1,0.314382756,0.246349512,1,1,0.11627907,0.113207547,0.348837209,0.471698113,FALSE
BRSK1,ENSG00000160469.12,NM_032430.1,19,F,55793439,55823901,q13.42,1.473563361,2.838061824,TRUE,29,2,12,33,1,19,0.000124551,0.853769034,0.543118769,0.002259142,1,1,0.046511628,0.018867925,0.279069767,0.358490566,FALSE
BRWD1,ENSG00000185658.9,NM_018963.4,21,R,40556101,40693485,q22.2,2.565525508,2.599236623,TRUE,28,6,9,32,7,13,0.855346249,1,0.862692418,0.908996486,1,1,0.139534884,0.132075472,0.209302326,0.245283019,FALSE
BSND,ENSG00000162399.6,NM_057176.2,1,F,55464605,55476556,p32.3,0.05372686,0.466564707,TRUE,30,2,11,33,2,18,0.020901416,1,0.50552003,0.069079596,1,1,0.046511628,0.037735849,0.255813953,0.339622642,FALSE
BTBD2,ENSG00000133243.4,NM_017797.3,19,R,1985446,2034880,p13.3,3.559170117,3.771728719,TRUE,28,4,11,30,7,16,0.287788137,0.783165958,0.786360991,0.436175313,1,1,0.093023256,0.132075472,0.255813953,0.301886792,FALSE
BTBD3,ENSG00000132640.10,NM_001282552.1,20,F,11871370,11907257,p12.2,2.351834037,3.652665983,TRUE,29,1,13,31,1,21,0.002040492,1,0.458053865,0.013990789,1,1,0.023255814,0.018867925,0.302325581,0.396226415,FALSE
BTF3L4,ENSG00000134717.13,NM_152265.4,1,F,52521796,52556388,p32.3,2.387707914,2.41511226,TRUE,32,2,9,31,3,19,0.471645013,1,0.169612515,0.616472465,1,1,0.046511628,0.056603774,0.209302326,0.358490566,FALSE
BTN1A1,ENSG00000124557.8,NM_001732.2,6,F,26501448,26510650,p22.2,0.058166768,0.136511453,FALSE,23,1,19,33,1,19,0.991445036,1,0.53473659,0.994896087,1,1,0.023255814,0.018867925,0.441860465,0.358490566,FALSE
BTN2A1,ENSG00000112763.11,NM_007049.3,6,F,26458149,26476849,p22.2,2.802051317,2.971061436,TRUE,23,1,19,33,1,19,0.323613832,1,0.53473659,0.475108054,1,1,0.023255814,0.018867925,0.441860465,0.358490566,FALSE
BTN2A2,ENSG00000124508.12,NM_001197239.1,6,F,26383323,26395102,p22.2,1.396545093,0.910126446,TRUE,22,2,19,33,1,19,0.003281493,0.853769034,0.53473659,0.019252843,1,1,0.046511628,0.018867925,0.441860465,0.358490566,FALSE
BTN3A1,ENSG00000026950.12,,6,F,26402464,26415444,p22.2,2.925389353,2.414225126,TRUE,22,2,19,33,1,19,0.076916468,0.853769034,0.53473659,0.172479627,1,1,0.046511628,0.018867925,0.441860465,0.358490566,FALSE
BTN3A2,ENSG00000186470.9,NM_001197246.2,6,F,26365386,26378546,p22.2,2.292991199,2.142472927,TRUE,22,2,19,32,1,20,0.659984119,0.853769034,0.66650326,0.772532626,1,1,0.046511628,0.018867925,0.441860465,0.377358491,FALSE
BTN3A3,ENSG00000111801.11,NM_006994.4,6,F,26440699,26453643,p22.2,2.301027751,1.757145456,TRUE,23,1,19,33,1,19,0.020901416,1,0.53473659,0.069079596,1,1,0.023255814,0.018867925,0.441860465,0.358490566,FALSE
BTNL3,ENSG00000168903.8,NM_197975.2,5,F,180415844,180433727,q35.3,0.27544985,0.058567366,FALSE,17,2,24,21,3,29,0.772127663,1,1,0.853845928,1,1,0.046511628,0.056603774,0.558139535,0.547169811,FALSE
BTRC,ENSG00000166167.13,,10,F,103113819,103317078,q24.32,2.192223861,1.774661954,TRUE,25,11,7,28,13,12,0.003281493,1,0.602721566,0.019252843,1,1,0.255813953,0.245283019,0.162790698,0.226415094,FALSE
BZW1,ENSG00000082153.13,,2,F,201675316,201688569,q33.1,4.388692395,4.039606598,TRUE,27,3,13,30,3,20,0.307918602,1,0.57981315,0.456468037,1,1,0.069767442,0.056603774,0.302325581,0.377358491,FALSE
BZW2,ENSG00000136261.10,NM_014038.2,7,F,16685755,16746148,p21.1,3.118527464,2.581230918,TRUE,25,1,16,20,2,31,0.011083945,1,0.061629628,0.044157081,1,1,0.023255814,0.037735849,0.372093023,0.58490566,FALSE
C10orf129,ENSG00000173124.10,,10,F,96953956,96988685,q23.33,0.110812231,0.145681541,FALSE,25,10,8,29,10,14,0.432713933,0.784281171,0.50843841,0.581156772,1,1,0.23255814,0.188679245,0.186046512,0.264150943,FALSE
C10orf2,ENSG00000107815.3,NM_001163813.1,10,F,102747123,102754158,q24.31,1.706360249,1.357421407,TRUE,25,11,7,29,12,12,0.057074391,0.924181254,0.602721566,0.139332106,1,1,0.255813953,0.226415094,0.162790698,0.226415094,FALSE
C10orf62,ENSG00000203942.3,NM_001009997.2,10,F,99349449,99350690,q24.2,0.057483486,0.239647817,FALSE,26,10,7,28,10,15,3.22E-05,0.784281171,0.250310908,0.000963442,1,1,0.23255814,0.188679245,0.162790698,0.283018868,FALSE
C10orf76,ENSG00000120029.8,,10,R,103605355,103815950,q24.32,2.245219375,2.061294087,TRUE,25,11,7,29,11,13,0.048368381,0.752476571,0.461120071,0.125070023,1,1,0.255813953,0.20754717,0.162790698,0.245283019,FALSE
C10orf82,ENSG00000165863.12,NM_144661.2,10,R,118423206,118429775,q25.3,0.040879597,0.156562966,FALSE,27,9,7,30,10,13,0.069769961,1,0.461120071,0.16075479,1,1,0.209302326,0.188679245,0.162790698,0.245283019,FALSE
C10orf85,ENSG00000177234.5,,10,F,122357720,122359629,q26.12,0.094768449,0.082141794,FALSE,28,9,6,29,9,15,0.432713933,0.818050055,0.149056932,0.581156772,1,1,0.209302326,0.169811321,0.139534884,0.283018868,FALSE
C11orf44,ENSG00000175728.2,NM_001271983.1,11,F,130542850,130587247,q24.3,0.007432653,0.012638312,FALSE,27,4,12,28,4,21,0.55485253,1,0.324240724,0.687316346,1,1,0.093023256,0.075471698,0.279069767,0.396226415,FALSE
C11orf45,ENSG00000174370.5,NM_001256088.1,11,R,128769459,128775930,q24.3,0.397602535,0.579117867,FALSE,27,4,12,29,4,20,0.063165376,1,0.424755054,0.149837627,1,1,0.093023256,0.075471698,0.279069767,0.377358491,FALSE
C11orf73,ENSG00000149196.11,NM_016401.3,11,F,86013252,86056969,q14.2,2.08655649,2.728897194,TRUE,27,2,14,26,1,26,0.003823517,0.853769034,0.154918198,0.021290624,1,1,0.046511628,0.018867925,0.325581395,0.490566038,FALSE
C11orf82,ENSG00000165490.8,,11,F,82611016,82669319,q14.1,0.687852774,0.936975968,TRUE,27,2,14,28,1,24,0.106605897,0.853769034,0.290069484,0.216893755,1,1,0.046511628,0.018867925,0.325581395,0.452830189,FALSE
C12orf57,ENSG00000111678.6,NM_138425.2,12,F,7052140,7055166,p13.31,3.758648819,4.37739552,TRUE,27,8,8,23,9,21,0.037284173,1,0.044770849,0.103550883,1,1,0.186046512,0.169811321,0.186046512,0.396226415,FALSE
C12orf71,ENSG00000214700.5,NM_001080406.1,12,R,27233990,27235447,p11.23,0.143912095,0.129508941,FALSE,30,3,10,34,2,17,0.872211826,0.809907168,0.466903857,0.919677163,1,1,0.069767442,0.037735849,0.23255814,0.320754717,FALSE
C14orf105,ENSG00000100557.5,NM_001283057.1,14,R,57936018,57960585,q22.3,0.078881738,0.626784908,TRUE,27,2,14,33,1,19,0.092948796,0.853769034,0.903267603,0.197051448,1,1,0.046511628,0.018867925,0.325581395,0.358490566,FALSE
C14orf166,ENSG00000087302.4,NM_016039.2,14,F,52456192,52471420,q22.1,4.138940079,3.992374269,TRUE,28,2,13,33,1,19,0.434820392,0.853769034,0.71674107,0.583615095,1,1,0.046511628,0.018867925,0.302325581,0.358490566,FALSE
C14orf37,ENSG00000139971.11,NM_001001872.2,14,R,58466452,58764857,q23.1,0.674946079,0.809534442,TRUE,27,1,15,33,1,19,0.177132839,1,1,0.310512854,1,1,0.023255814,0.018867925,0.348837209,0.358490566,FALSE
C14orf39,ENSG00000179008.4,NM_174978.2,14,R,60863186,60982261,q23.1,0.673414327,0.65128313,TRUE,28,1,14,34,1,18,0.788599673,1,1,0.86537205,1,1,0.023255814,0.018867925,0.325581395,0.339622642,FALSE
C17orf107,ENSG00000205710.3,NM_001145536.1,17,F,4802712,4806227,p13.2,1.035870259,0.779417335,TRUE,26,8,9,31,8,14,0.163477827,0.854348565,0.69973255,0.293775275,1,1,0.186046512,0.150943396,0.209302326,0.264150943,FALSE
